Object ID,Name,Longitude,Latitude,Distance (Parsecs),Diameter (Parsecs)
7968,CP   -60  4551,305.8,1.8,2400,0
7986,CP   -60  4694,307.5,1.3,2400,0
7987,CP   -60  4695,307.5,1.3,2400,0
7988,CP   -60  4697,307.5,1.3,2400,0
7989,CP   -60  4701,307.5,1.3,2400,0
7990,CP   -60  4708,307.5,1.3,2400,0
14286,CP   -60  4718,307.6,1.2,1760,0
14427,CP   -60  5868,321.5,-3.6,7240,0
14187,CP   -61  3121,299.6,1,5920,0
14202,CP   -61  3212,300.2,0.9,1720,0
7953,CP   -61  3446,304.7,0.9,2400,0
7955,CP   -61  3462,304.8,0.4,2400,0
7965,CP   -61  3512,305.5,0.2,2400,0
7969,CP   -61  3549,305.8,0.2,2400,0
7978,CP   -61  3576,306.1,0.2,2400,0
7979,CP   -61  3579,306.1,0.2,2400,0
14263,CP   -61  3581,306.1,0.2,1770,0
14265,CP   -61  3639,306.6,0.2,6080,0
14274,CP   -61  3692,307,0.5,4210,0
14280,CP   -61  3726,307.2,0.2,9860,0
14283,CP   -61  3736,307.4,0.5,2180,0
14299,CP   -61  3871,308.5,0.2,3180,0
14371,CP   -61  4664,315.5,-1.5,3480,0
8001,CP   -61  4698,316,-2.1,3630,0
14377,CP   -61  4732,316.7,-1.9,6110,0
14379,CP   -61  4769,317.1,-2.5,1370,0
14400,CP   -61  4896,319.3,-4.2,950,0
14439,CP   -61  5327,322.6,-6.2,2880,0
14444,CP   -61  5361,322.9,-6.2,3220,0
7821,CP   -62  2124,294.5,-1.6,2510,0
7820,CP   -62  2125,294.5,-1.6,2510,0
7823,CP   -62  2140,294.6,-1.6,2510,0
7825,CP   -62  2151,294.7,-1.6,2510,0
7839,CP   -62  2153,294.8,-1.6,2510,0
7837,CP   -62  2156,294.8,-1.6,2510,0
7838,CP   -62  2158,294.8,-1.6,2510,0
7830,CP   -62  2166A,294.8,1.7,2510,0
7836,CP   -62  2167,294.8,-1.6,2510,0
7849,CP   -62  2189,294.9,-1.7,2510,0
7844,CP   -62  2194,294.9,-1.5,2510,0
7852,CP   -62  2197,295,-1.7,2510,0
7864,CP   -62  2241,295.2,-1,2510,0
14189,CP   -62  2707,299.7,-0.7,3610,0
14288,CP   -62  3330,307.6,-0.3,2670,0
14309,CP   -62  3574,309.2,-0.5,2640,0
14322,CP   -62  3754,310.3,-0.8,2640,0
14337,CP   -62  4007,312.1,-1.6,2060,0
7998,CP   -62  4234,315,-2.7,3630,0
14047,CP   -63  1835,291.8,-3.6,5650,0
14156,CP   -63  2164,298.4,-1.3,2060,0
14213,CP   -63  2356,301.2,-1.4,2040,0
7948,CP   -63  2512,304.4,-1.1,2400,0
7947,CP   -63  2513,304.4,-1.1,2400,0
14248,CP   -63  2544,304.7,-1.4,7380,0
14398,CP   -63  3580,319,-5.7,3630,0
14207,CP   -64  1943,300.6,-2,6460,0
14223,CP   -64  1997,302.3,-2.8,2860,0
14329,CP   -69  2055,311.2,-8.8,3610,0
14183,CP   -72  1184,299.2,-10.9,9950,0
14168,CP   -72  1184,298.6,-10.9,9950,0
14320,CP   -72  1542,310.2,-12.1,5620,0
14341,CP   -75  1197,312.6,-16.1,2680,0
14383,CP   -76  1313,317.6,-27.7,3050,0
7646,CR  228     21,287,-1,2510,0
7648,CR 228      18,287,-1,2510,0
7651,CR 228      97,287,-1,2510,0
7647,CR 228      98,287,-1,2510,0
7179,CUFFEY     256,173.6,-1.7,1320,0
7180,CUFFEY     290,173.6,-1.7,1320,0
7181,CUFFEY     301,173.6,-1.7,1320,0
7182,CUFFEY     340,173.6,-1.7,1320,0
7183,CUFFEY     344,173.6,-1.7,1320,0
7184,CUFFEY     359,173.6,-1.7,1320,0
7185,CUFFEY     374,173.6,-1.7,1320,0
7186,CUFFEY     376,173.6,-1.7,1320,0
7187,CUFFEY     377,173.6,-1.7,1320,0
7188,CUFFEY     378,173.6,-1.7,1320,0
12824,CY         CAS,114,1.9,4940,0
6414,CYG OB2      1,80.1,1.2,1820,0
6426,CYG OB2      3,80.3,0.8,1820,0
6423,CYG OB2      6,80.3,0.9,1820,0
6425,CYG OB2      7,80.3,0.8,1820,0
6418,CYG OB2      8B,80.2,0.8,1820,0
6424,CYG OB2      8C,80.3,0.8,1820,0
6419,CYG OB2      8D,80.2,0.8,1820,0
6420,CYG OB2      9,80.2,0.8,1820,0
6416,CYG OB2     22,80.1,0.8,1820,0
15334,D Vel,268.11,-4.49,924,0
6212,ERICK        4,59.4,-0.1,2000,0
6213,ERICK       54,59.4,-0.1,2000,0
6214,ERICK       57,59.4,-0.1,2000,0
6215,ERICK       59,59.4,-0.1,2000,0
6216,ERICK      104,59.4,-0.1,2000,0
13140,ERICK      110,145.5,-36.4,2920,0
7568,EVANS       80,284.6,0,2510,0
15484,FM CMa,225.95,-2.7,962,0
15330,FN CMa,224.71,-1.79,775,0
15295,FR CMa,220.17,-11.94,651,0
15281,FV CMa,236.01,-7.34,500,0
15468,FY CMa,237.41,-3,1366,0
6632,GEORGELIN,111.5,0.8,2630,0
15399,GP Vel,263.06,3.93,1191,0
14034,GRAHAM     457,291.1,-2.3,2040,0
14038,GRAHAM     458,291.3,-2.5,1610,0
6594,GRUBISSICH   1,109.4,0.1,2630,0
6595,GRUBISSICH  23,109.4,0.1,2630,0
6596,GRUBISSICH  30,109.4,0.1,2630,0
6597,GRUBISSICH  31,109.4,0.1,2630,0
15306,GU CMa,224.17,-2.86,594,0
14240,GX       304-1,304.1,1.2,1530,0
15406,GX Vel,267.36,2.25,565,0
15379,GY CMa,239.81,-7.65,954,0
13842,HD,283.3,-2.3,4490,0
14585,HD,338.2,-3.4,1760,0
13862,HD,284.1,-1.7,3440,0
13857,HD,284,-1.7,4310,0
12827,HD          73,114.2,-18.7,1940,0
6713,HD         108,117.9,1.2,2510,0
12892,HD         593,117.8,-2.8,640,0
12886,HD         725,117.6,-5.2,7910,0
12829,HD         829,114.5,-24.6,600,0
12778,HD         886,109.4,-46.7,150,0
12897,HD        1070,118.4,-2.7,2060,0
12900,HD        1201,118.9,-0.1,2720,0
12887,HD        1337,117.6,-11.1,1450,0
12901,HD        1383,119,-0.9,1760,0
6726,HD        1544,119.3,-0.6,2880,0
12903,HD        1810AB,119.6,-0.4,2040,0
12922,HD        2083,120.9,9,700,0
6745,HD        2451,120.3,-0.3,2880,0
6752,HD        2619,120.7,2.5,1100,0
12917,HD        2654,120.5,-0.4,700,0
6753,HD        2905,120.8,0.1,1100,0
12919,HD        2928,120.8,-0.3,5130,0
6755,HD        3191,121.1,-1.3,1100,0
12913,HD        3264,120.3,-14.2,770,0
12924,HD        3283,121.1,-2.5,1110,0
12920,HD        3360,120.8,-8.9,210,0
12889,HD        3379,117.7,-47.5,540,0
12921,HD        3827,120.8,-23.2,1930,0
6762,HD        3940,122,1.4,2510,0
12925,HD        3950,121.6,-10.5,1030,0
12928,HD        4362,122.3,-3.3,900,0
12927,HD        4460,122.2,-15,1490,0
6775,HD        4613,122.7,2.7,2510,0
6777,HD        4694,122.8,1.8,2510,0
12932,HD        4768,122.8,-3.2,4230,0
12933,HD        4817,122.9,-1.1,1180,0
6779,HD        4841,122.9,0.9,2510,0
12937,HD        5394A,123.6,-2.1,190,0
6788,HD        5551,123.7,0.9,2510,0
12938,HD        5552,123.7,-0.9,4550,0
12942,HD        5553,123.9,-7,1370,0
6793,HD        5689,123.9,0.8,2510,0
6794,HD        5776,123.9,0.2,2510,0
6798,HD        6182,124.4,-1,2510,0
12952,HD        6474,124.6,1,3780,0
6801,HD        6474,124.6,1,2510,0
12949,HD        6675,124.5,6.9,1120,0
13014,HD        7087,129.2,-41.6,670,0
6813,HD        7103,126.7,-4.4,2510,0
6807,HD        7103,125.4,-0.9,2510,0
12961,HD        7252,125.7,-1.9,710,0
12967,HD        7636,126.4,-5.1,680,0
6814,HD        7902C,126.7,-4.5,2510,0
12951,HD        8065,124.6,15.9,2990,0
12975,HD        8768,127,0.7,1990,0
12935,HD        8890A,123.3,26.4,210,0
12985,HD        8906,127.6,-2.5,1410,0
12988,HD        8965,127.7,-2.3,850,0
12991,HD        8992,127.9,-3.7,1920,0
12978,HD        9105,127.4,0.8,3310,0
6816,HD        9311A,128,-1.7,2880,0
6825,HD        9973,128.7,-1.3,2880,0
13025,HD       10063,129.7,-6.4,4070,0
12997,HD       10125,128.3,1.8,2740,0
13012,HD       10362,129.1,-0.8,1020,0
6834,HD       10494,129.1,-0.4,2880,0
13064,HD       10516,131.3,-11.3,160,0
6850,HD       10756,129.7,-1.5,2880,0
13036,HD       10898,130.4,-3.6,2840,0
13069,HD       11241,131.6,-6.7,420,0
13063,HD       11554,131.3,-3.9,1710,0
13060,HD       11606,131.1,-2.6,530,0
13053,HD       11734,131,-1.8,1170,0
13026,HD       11744,129.8,3.4,860,0
13058,HD       11800,131.1,-1.6,2120,0
13057,HD       11831,131.1,-1.4,1500,0
13076,HD       12150,132,-3.4,1120,0
13038,HD       12301,130.6,2.6,1070,0
6883,HD       12323,132.9,-5.9,2290,0
6887,HD       12401,133.1,-6.2,2290,0
13045,HD       12509,130.8,2.6,1170,0
13046,HD       12567,130.8,2.6,1840,0
6884,HD       12727,133,-4.3,2290,0
13089,HD       12740,135.3,-11.9,2910,0
6888,HD       12856,133.2,-4.2,2290,0
13080,HD       12867,133,-3.6,6980,0
13052,HD       12882,131,3.4,690,0
6882,HD       12953,132.9,-2.9,2290,0
6886,HD       12993,133.1,-3.4,2290,0
6881,HD       13022,132.9,-2.6,2290,0
6879,HD       13036,132.7,-1.8,2290,0
6892,HD       13051,133.4,-4.3,2290,0
6899,HD       13136,133.7,-4.7,2290,0
13079,HD       13256,132.6,-0.6,1860,0
6897,HD       13267,133.5,-3.6,2290,0
6911,HD       13268,134,-5,2290,0
6896,HD       13338,133.5,-3.3,2290,0
6885,HD       13402,133.1,-1.7,2290,0
6893,HD       13476,133.5,-2.6,2290,0
6915,HD       13494,134.1,-4.5,2290,0
13084,HD       13561,134.2,-4.5,1170,0
13073,HD       13590,131.9,2.6,710,0
6966,HD       13621,134.7,-5.6,2290,0
13081,HD       13656,133.5,-2,1450,0
6902,HD       13658,133.8,-2.9,2290,0
6919,HD       13659,134.2,-4.1,2290,0
6909,HD       13716,134,-3.3,2290,0
6907,HD       13744,133.9,-2.8,2290,0
6953,HD       13745,134.6,-5,2290,0
6910,HD       13758,134,-3.3,2290,0
6937,HD       13831,134.5,-4.2,2290,0
6924,HD       13841,134.4,-3.9,2290,0
6925,HD       13854,134.4,-3.9,2290,0
6936,HD       13866,134.5,-4.2,2290,0
6935,HD       13890,134.5,-4.1,2290,0
6933,HD       13900,134.5,-4,2290,0
6932,HD       13969,134.5,-3.8,2290,0
13086,HD       13970,134.6,-4.2,850,0
13077,HD       14010,132.2,3.1,2990,0
6979,HD       14014,134.8,-4.6,2290,0
6914,HD       14050,134.1,-2.4,2290,0
6931,HD       14052,134.5,-3.7,2290,0
6951,HD       14053,134.6,-3.9,2290,0
6965,HD       14092,134.7,-4.1,2290,0
6945,HD       14134,134.6,-3.7,2290,0
6913,HD       14142,134.1,-2,2290,0
6948,HD       14143,134.6,-3.7,2290,0
6960,HD       14162,134.7,-3.7,2290,0
6905,HD       14242,133.9,-1.3,2290,0
6978,HD       14250,134.8,-3.7,2290,0
6988,HD       14270,134.9,-3.8,2290,0
13087,HD       14302,135.1,-4.4,1450,0
7019,HD       14302,135.1,-4.4,2290,0
6987,HD       14321,134.9,-3.8,2290,0
7027,HD       14322,135.3,-4.8,2290,0
6985,HD       14330,134.9,-3.6,2290,0
7028,HD       14331,135.3,-4.9,2290,0
7010,HD       14357,135,-3.9,2290,0
6959,HD       14404,134.7,-2.9,2290,0
6984,HD       14422,134.9,-3.4,2290,0
6993,HD       14433,135,-3.5,2290,0
7018,HD       14434,135.1,-3.8,2290,0
6918,HD       14442,134.2,-1.3,2290,0
6999,HD       14443,135,-3.6,2290,0
7022,HD       14469,135.2,-4.1,2290,0
6994,HD       14476,135,-3.5,2290,0
7016,HD       14488,135.1,-3.6,2290,0
7034,HD       14489A,135.5,-4.8,2290,0
7017,HD       14520,135.1,-3.6,2290,0
6942,HD       14528,134.6,-2.2,2290,0
7011,HD       14535,135.1,-3.4,2290,0
6992,HD       14542,135,-3.3,2290,0
7021,HD       14580,135.2,-3.5,2290,0
7031,HD       14605,135.4,-4,2290,0
13120,HD       14633,140.8,-18.2,2480,0
6974,HD       14645,134.8,-2.4,2290,0
13090,HD       14662,135.9,-5.2,960,0
6983,HD       14707,134.9,-2.4,2290,0
7037,HD       14818,135.6,-3.9,2290,0
7025,HD       14826,135.3,-3.1,2290,0
7033,HD       14899,135.5,-3.3,2290,0
6989,HD       14947,135,-1.8,2290,0
7030,HD       14956,135.4,-2.9,2290,0
13095,HD       15137,137.5,-7.6,3370,0
7035,HD       15233,135.6,-2.2,2290,0
7040,HD       15316,135.8,-2.6,2290,0
7045,HD       15325,136,-3.1,2290,0
7053,HD       15450,136.3,-3.4,2290,0
7047,HD       15497,136.1,-2.6,2290,0
7055,HD       15548,136.5,-3.5,2290,0
6955,HD       15558,134.7,0.9,2190,0
6972,HD       15570,134.8,0.8,2190,0
7049,HD       15571,136.2,-2.8,1000,0
7046,HD       15620,136.1,-2.3,2290,0
6969,HD       15629,134.8,1,2190,0
7064,HD       15642,137.1,-4.7,2290,0
7052,HD       15690A,136.3,-2.7,2290,0
7044,HD       15752,136,-1.8,2290,0
13088,HD       15785,135.3,0.2,4850,0
7023,HD       15785,135.3,0.2,2190,0
7059,HD       16243,136.8,-2.1,1000,0
7060,HD       16264,136.9,-2.3,1000,0
13094,HD       16310,136.4,-0.9,1760,0
7038,HD       16429,135.7,1.2,2190,0
13199,HD       16582,170.8,-52.2,260,0
7076,HD       16691,137.7,-2.7,2290,0
7057,HD       16778,136.6,0,2290,0
7074,HD       16779,137.4,-1.9,2290,0
7068,HD       16808,137.2,-1.4,2290,0
7081,HD       16832,138,-2.9,2290,0
13129,HD       16901,143.3,-14.1,730,0
7077,HD       17088,137.8,-1.8,2290,0
7067,HD       17114,137.2,-0.3,1000,0
7079,HD       17145,137.9,-1.8,2290,0
13113,HD       17306,139.7,-4.9,4760,0
13103,HD       17378,138.5,-2.2,2450,0
7086,HD       17378,138.5,-2.2,2290,0
7065,HD       17505,137.2,0.9,2190,0
13108,HD       17506A,139.1,-3.2,230,0
7066,HD       17520,137.2,0.9,2190,0
7089,HD       17603,138.8,-2.1,1000,0
13200,HD       17780,172.8,-49.2,3210,0
7043,HD       17958,136,4.7,1000,0
13098,HD       17971,137.7,1.1,5350,0
7085,HD       18076,138.4,0.1,2190,0
7080,HD       18326,138,1.5,1000,0
13097,HD       18352,137.7,2.2,510,0
13205,HD       18369,175.7,-49.1,1600,0
13109,HD       18391,139.4,-1,1340,0
7061,HD       18409,137.1,3.5,2190,0
7090,HD       18877,138.9,1.4,1000,0
13101,HD       19243,138.1,3.7,490,0
13180,HD       19374,163,-34.2,500,0
7095,HD       19441,139.7,1.3,1000,0
7096,HD       19644,139.8,1.7,1000,0
7100,HD       19820,140.1,1.5,1000,0
7094,HD       19968,139.5,3,1000,0
7111,HD       20041A,141.6,-0.4,1000,0
7101,HD       20134,140.2,2.2,1000,0
7103,HD       20508,140.6,2.4,1000,0
7106,HD       20547A,141.1,1.7,1000,0
13099,HD       20567,137.8,6.9,2290,0
7098,HD       20798A,140.1,3.9,1000,0
7105,HD       20898,140.8,3.1,1000,0
7122,HD       20902,146.6,-5.9,170,0
7108,HD       20959,141.4,2.2,1000,0
13268,HD       21018A,188.2,-47.5,1470,0
7097,HD       21212,140,5,1000,0
7110,HD       21291A,141.5,2.9,1000,0
7112,HD       21389,142.2,2.1,1000,0
7138,HD       21483,158.9,-21.3,400,0
13147,HD       21803,150.6,-9.2,550,0
13111,HD       21806,139.7,6.5,720,0
13216,HD       21843,179.8,-39.2,1450,0
13158,HD       21856,156.3,-16.8,500,0
7117,HD       22253,144.3,0.9,1000,0
13138,HD       22298,145.2,-0.3,370,0
13689,HD       22586,264.1,-50.4,2070,0
7113,HD       22764A,142.9,3.9,1000,0
7137,HD       22951A,158.9,-16.7,400,0
13163,HD       23060,159,-16.5,770,0
13170,HD       23180AB,160.4,-17.7,280,0
7142,HD       23180AB,160.4,-17.8,400,0
13115,HD       23475,140,8.8,670,0
7129,HD       23675AB,148.1,-1.3,1000,0
7131,HD       23800,148.3,-1.4,1000,0
7128,HD       24094,148,-0.3,1000,0
13123,HD       24116,141.8,7.4,2100,0
7139,HD       24131,160.2,-15.1,400,0
7141,HD       24190,160.4,-15.2,400,0
7143,HD       24398A,162.3,-16.7,400,0
7133,HD       24431,148.8,-0.7,1000,0
7136,HD       24432,151.1,-3.5,1000,0
13155,HD       24560,153.9,-6.5,810,0
13171,HD       24640,160.5,-14,300,0
13161,HD       24760AB,157.4,-10.1,170,0
13146,HD       24775,149.9,-1.3,1820,0
7140,HD       24912,160.4,-13.1,400,0
13145,HD       25030,149.8,-0.5,2650,0
7132,HD       25056,148.7,0.8,1000,0
13210,HD       25204,178.3,-29.4,130,0
13139,HD       25291,145.5,5,2910,0
7135,HD       25348,149.4,0.7,1000,0
7116,HD       25443,143.7,7.3,1000,0
13156,HD       25517,155.5,-6,1540,0
13131,HD       25638B,143.7,7.7,910,0
13132,HD       25639A,143.7,7.7,550,0
7125,HD       25914,147.4,4,3310,0
13160,HD       26630A,157.4,-5.4,380,0
13168,HD       26673/4,159.5,-7.5,700,0
13153,HD       27192,152.8,0.6,410,0
13154,HD       27257,153.3,0.2,1560,0
13159,HD       27846,156.8,-2.1,670,0
13150,HD       28446A,151.9,4,430,0
13149,HD       28446B,151.9,4,790,0
13353,HD       28497,208.8,-37.4,470,0
13605,HD       28873,250.4,-43.2,390,0
14149,HD       29138,298,-30.5,4350,0
13319,HD       29248,199.3,-31.4,320,0
13341,HD       30076,205.7,-32.1,410,0
13167,HD       30178,159.5,0.6,2920,0
13133,HD       30614,144.1,14,1200,0
13283,HD       30677,190.2,-22.2,1440,0
13296,HD       30836,192.9,-23.5,270,0
13174,HD       31118,162.3,0,2030,0
13175,HD       31220,162.4,0.1,2720,0
13308,HD       31237,196.3,-24.6,280,0
7144,HD       31327,168.1,-4.4,1320,0
13178,HD       31617,162.9,0.5,910,0
13377,HD       31726,213.5,-31.5,700,0
13179,HD       31894,163,0.9,1290,0
13181,HD       31895,164.2,0,2940,0
13144,HD       31910A,149.6,11.4,370,0
13177,HD       31964A,162.8,1.2,970,0
13207,HD       32018,176.5,-9.4,450,0
13382,HD       32612,214.3,-30.2,560,0
13191,HD       32989,167,-0.4,1110,0
13213,HD       32990A,179.2,-9.6,260,0
13223,HD       32991,181.3,-11.1,250,0
13190,HD       33088,167,-0.2,1030,0
13197,HD       33152,169.1,-1.7,830,0
13186,HD       33232,166,0.8,880,0
7193,HD       33299,174.2,-5.3,1320,0
13356,HD       33328,209.1,-26.7,280,0
13185,HD       33461,166,1.1,560,0
13189,HD       33604,166.9,0.7,600,0
7151,HD       34078,172.1,-2.3,500,0
7343,HD       34085,209.2,-25.2,500,0
7149,HD       34333,170.4,-0.6,1320,0
7148,HD       34656,170.1,0.3,1320,0
7275,HD       34748,203.3,-21,500,0
13406,HD       34798A,220.3,-28.4,630,0
7359,HD       34816,214.8,-26.2,500,0
7146,HD       34921,170,0.7,1320,0
13301,HD       34989,194.6,-15.6,520,0
13329,HD       35039,201.9,-19.7,250,0
7261,HD       35149A,199.1,-17.9,500,0
7204,HD       35215,176.5,-3.2,1320,0
7268,HD       35299,202.4,-19.3,500,0
7360,HD       35337,216,-25.7,500,0
7208,HD       35347,177,-3.3,1320,0
13339,HD       35411AB,204.9,-20.4,230,0
7264,HD       35439,201,-18.3,500,0
13314,HD       35468,196.9,-16,120,0
7205,HD       35600,176.8,-2.7,1320,0
7207,HD       35601,177,-2.9,1320,0
7160,HD       35619,173,-0.1,3020,0
13206,HD       35621,175.8,-2,3840,0
7162,HD       35633,173.2,-0.2,1320,0
7159,HD       35652,173,0,1320,0
7189,HD       35653,173.7,-0.5,1320,0
13237,HD       35708,183.8,-7.2,350,0
13322,HD       35715A,200.1,-17.2,340,0
7262,HD       35762,199.4,-16.8,500,0
7284,HD       35777,205.2,-19.8,500,0
7266,HD       35912,201.9,-17.8,500,0
7155,HD       35921,172.8,0.6,1320,0
7153,HD       35952,172.3,1,3020,0
7265,HD       36166,201.7,-17.2,500,0
7170,HD       36212,173.4,0.7,1320,0
7169,HD       36280,173.4,0.8,3020,0
7319,HD       36285,207.5,-20,500,0
13324,HD       36340,200.4,-16.2,1130,0
7263,HD       36351AB,200.5,-16.2,500,0
7203,HD       36371,175.8,-0.6,1320,0
13261,HD       36389,187.2,-8.1,690,0
7350,HD       36430,209.8,-20.8,500,0
7152,HD       36483,172.3,1.9,1320,0
7274,HD       36485C,203.3,-17.7,500,0
7279,HD       36486,203.9,-17.8,500,0
7352,HD       36512,210.4,-21,500,0
13234,HD       36547,183.3,-5.3,1730,0
13264,HD       36576,187.4,-7.8,400,0
7281,HD       36591A,205.1,-18.2,500,0
7322,HD       36629,208,-19.5,500,0
13408,HD       36673A,221,-25.2,320,0
13338,HD       36695,204.8,-17.8,640,0
7269,HD       36741,202.5,-16.5,500,0
13232,HD       36819,183,-4.5,410,0
7257,HD       36822,195.4,-12.3,500,0
7308,HD       36827,206.5,-18.5,500,0
7255,HD       36861,195.1,-12,500,0
7254,HD       36862,195.1,-12,500,0
13247,HD       36879,185.2,-5.9,1560,0
7256,HD       36895,195.4,-12.1,500,0
13349,HD       36958A,208.4,-19.1,1000,0
7346,HD       36959B,209.6,-19.7,500,0
7347,HD       36960A,209.6,-19.7,500,0
13355,HD       36982,209.1,-19.4,1100,0
7324,HD       37016AB,208.1,-18.9,500,0
7326,HD       37017,208.2,-19,500,0
7329,HD       37018A,208.5,-19.1,500,0
7338,HD       37020A,209,-19.4,500,0
7337,HD       37021,209,-19.4,500,0
7340,HD       37022,209,-19.4,500,0
7339,HD       37023D,209,-19.4,500,0
7192,HD       37032,174.1,1.6,1320,0
7323,HD       37040,208.1,-18.9,500,0
7341,HD       37041,209.1,-19.4,500,0
7342,HD       37042B,209.1,-19.4,500,0
7345,HD       37043,209.5,-19.6,500,0
7328,HD       37058,208.5,-19.1,500,0
7336,HD       37061,208.9,-19.3,500,0
7283,HD       37128A,205.2,-17.2,500,0
7325,HD       37129,208.2,-18.8,500,0
7344,HD       37150,209.4,-19.3,500,0
7349,HD       37209A,209.8,-19.4,500,0
7258,HD       37232,196.2,-12,500,0
7348,HD       37303,209.8,-19.2,500,0
13292,HD       37303,192.3,-45.2,500,0
13215,HD       37318,179.6,-1.5,900,0
7335,HD       37334,208.9,-18.7,500,0
13748,HD       37350,271.7,-32.8,1310,0
7333,HD       37356,208.8,-18.6,500,0
7209,HD       37366,177.6,-0.1,1320,0
13212,HD       37367,179,-1,350,0
13239,HD       37387,184,-4.2,1090,0
7287,HD       37397,205.4,-16.8,500,0
7310,HD       37468,206.8,-17.3,500,0
7311,HD       37479E,206.8,-17.3,500,0
7353,HD       37481,210.5,-19.2,500,0
13325,HD       37490,200.7,-14,270,0
13208,HD       37536,176.9,0.7,1250,0
7206,HD       37536,176.9,0.7,1320,0
7150,HD       37614/5,171.6,4.1,1320,0
13193,HD       37657,167.6,6.8,510,0
7174,HD       37737,173.5,3.2,1320,0
7305,HD       37742,206.4,-16.6,500,0
7317,HD       37744,207.3,-17,500,0
7288,HD       37756,205.7,-16.2,500,0
7292,HD       37776,206,-16.3,500,0
7321,HD       37807,208,-17.3,500,0
7354,HD       37889,211.2,-18.7,500,0
7309,HD       37903,206.8,-16.5,500,0
13231,HD       38010,182.8,-2.2,690,0
7195,HD       38131,174.6,3.2,1320,0
13252,HD       38191,186.3,-4,1400,0
13272,HD       38247,188.7,-5.4,1840,0
7285,HD       38563AB,205.3,-14.3,500,0
13297,HD       38622,193.2,-7.3,400,0
13221,HD       38658,180.9,0.3,2410,0
7409,HD       38666,237.3,-27.1,500,0
7358,HD       38771,214.5,-18.5,500,0
13340,HD       38856,205,-13.6,970,0
13211,HD       38909,178.7,2,2080,0
7210,HD       39136,177.9,2.9,1320,0
7355,HD       39291,212.9,-16.8,500,0
13233,HD       39478,183.1,0.3,870,0
13300,HD       39680,194.1,-5.9,2480,0
13275,HD       39698,189,-2.9,430,0
13214,HD       39712,179.6,2.8,1220,0
13227,HD       39746,182.2,1.3,1420,0
7351,HD       39777,210.1,-14.5,500,0
13248,HD       39970,185.3,-0.2,2860,0
13250,HD       40003,186.1,-0.5,640,0
7211,HD       40003,186.1,-0.6,1820,0
13238,HD       40111,184,0.8,1070,0
13549,HD       40494,241.2,-25.6,290,0
13218,HD       40893,180.1,4.3,2540,0
13226,HD       40894,182.2,3.1,1040,0
7244,HD       41117,189.7,-0.9,1510,0
13182,HD       41161,165,-12.9,1520,0
13379,HD       41335,213.6,-13.5,270,0
13228,HD       41398,182.3,3.9,2250,0
7228,HD       41690,188.6,0.7,1510,0
7365,HD       41814,218.1,-14.9,500,0
13271,HD       41831,188.4,1.1,1240,0
13255,HD       41940,186.6,2.2,900,0
13303,HD       41943AB,195.6,-2.9,860,0
13299,HD       41997,194.1,-2,1830,0
13378,HD       42004,213.6,-12.4,1410,0
13373,HD       42050,212.8,-12,1160,0
7218,HD       42087,187.7,1.8,1510,0
7249,HD       42088,190,0.5,1510,0
13372,HD       42259,212.7,-11.6,1120,0
7240,HD       42379,189.3,1.3,1510,0
7248,HD       42400,189.9,1,1510,0
13316,HD       42401,197.6,-3.3,750,0
7238,HD       42475,189.1,1.6,1510,0
7224,HD       42543,188.2,2.2,1510,0
7356,HD       42690,214.3,-11.8,500,0
13411,HD       42745,221.6,-15.2,800,0
7253,HD       42896,190.8,1.3,1510,0
13326,HD       42908,200.9,-4.3,930,0
13682,HD       42933,263.3,-27.7,690,0
7236,HD       43078,189.1,2.5,1510,0
13310,HD       43112,196.5,-1.6,640,0
7282,HD       43317,205.2,-6,500,0
7220,HD       43384,188,3.5,1510,0
7234,HD       43582,189,3.2,1510,0
7232,HD       43703,188.8,3.5,1510,0
7233,HD       43753,188.9,3.6,1510,0
7225,HD       43818,188.5,3.9,1510,0
13315,HD       43820,197,-0.8,5780,0
7250,HD       43837,190.5,2.5,1510,0
13286,HD       43837,191,2.4,2430,0
13279,HD       43907,189.7,3.3,1110,0
13309,HD       44033,196.4,-0.1,840,0
7245,HD       44139,189.8,3.6,1510,0
13336,HD       44213,204.3,-4.1,3980,0
13651,HD       44362,258.5,-25.6,2020,0
13518,HD       44402,237.5,-19.4,160,0
13405,HD       44458AB,220.2,-11.9,400,0
13555,HD       44506,241.6,-20.8,840,0
13183,HD       44537,165.4,16.2,870,0
13288,HD       44597,191.7,3.3,2330,0
7259,HD       44637,196.3,0.8,720,0
13262,HD       44674,187.3,5.7,1350,0
13440,HD       44743,226.1,-14.3,200,0
13293,HD       44811,192.4,3.2,2630,0
13321,HD       44965,199.5,-0.4,1620,0
7260,HD       45314,197,1.5,720,0
7357,HD       45546AB,214.5,-7.4,500,0
13415,HD       45677,222.1,-11,930,0
13334,HD       45789,204.1,-1.5,920,0
7276,HD       45829,203.4,-1.1,1510,0
13344,HD       45911,206.7,-2.7,950,0
7300,HD       46056,206.3,-2.3,1510,0
13417,HD       46064AB,222.4,-10.5,480,0
7296,HD       46106,206.2,-2.1,1510,0
7295,HD       46149,206.2,-2,1510,0
7298,HD       46150,206.3,-2.1,1510,0
7297,HD       46202,206.3,-2,1510,0
7307,HD       46223,206.5,-2,1510,0
7280,HD       46300,204.3,-0.8,720,0
13466,HD       46328,232.1,-14.5,520,0
13345,HD       46484,206.8,-1.7,650,0
7313,HD       46485,206.9,-1.8,1510,0
